     1  38866.24000000
     2  14474.64000000
     3   7603.35000000
     4   2382.23000000
     5   1767.75000000
     6   5054.27000000
     7   2208.30000000
     8   2226.37000000
     9   2698.00000000
    10   1055.90000000
    11    385.21000000
    12   1310.83000000
    13    317.20000000
    14   4761.91000000
    15     49.97000000
    16   1881.78000000
    17               0
    18               0
    19               0
    20  19311.71000000
