 ANALYST DRIVE MATRIX ESTIMATION, ADVANCED VOLUME/STATISTICS REPORT
  
**********************************************************************************************************************************************************************************
**********************************************************************************************************************************************************************************
   
 User Class           1  Simulated Volume Report.  (Summary Statistics Follow)
   
Screenline #              Estimated Volume               Abs Error (Init)          Abs Error % Improve            Rel Error (Final%)                 GEH Stat (Init)
             Initial Volume               Observed Volume              Abs Error (Final)            Rel Error (Init%)           Rel Error % Improve               GEH Stat (Final)
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          35  13279.9804688   2289.0839844   1741.0000000  11538.9804688    548.0839844     95.2501526    662.7789307     31.4809856     95.2501602    133.1475830     12.2097025
          36  16863.0292969   5164.5917969   4606.0000000  12257.0292969    558.5917969     95.4426804    266.1100769     12.1274815     95.4426804    118.3025208      7.9918828
          37  13279.9804688   2289.0839844   1741.0000000  11538.9804688    548.0839844     95.2501526    662.7789307     31.4809856     95.2501602    133.1475830     12.2097025
          38  16863.0292969   5164.5917969   4606.0000000  12257.0292969    558.5917969     95.4426804    266.1100769     12.1274815     95.4426804    118.3025208      7.9918828
          39  18338.9101562   5853.7319336   1951.0000000  16387.9101562   3902.7319336     76.1852951    839.9748535    200.0375214     76.1852951    162.7041016     62.4747810
   
 Initial: Total Error =   415349.8     Average Error =   10650.00    
 Final  : Total Error =   21971.13     Average Error =   563.3624    
 -------- % Reduction =   94.71021    
   
 Initial: Absolute RMSE% =   421.4823     Relative RMSE% =   575.8570    
 Final  : Absolute RMSE% =   31.72670     Relative RMSE% =   57.44454    
   
 Initial:  GEH < 5 =   0.0000000E+00 %,  GEH < 10 =  0.0000000E+00 %
 Final  :  GEH < 5 =    23.07692     %,  GEH < 10 =   58.97436     %
   
 Initial: GEH Total =   4684.145    
 Final  : GEH Total =   452.3551    
 -------- % Reduction =   90.34285    
   
 Initial: Estimated Volumes within 5% of count =            0
 Final  : Estimated Volumes within 5% of count =            4
