 ANALYST DRIVE MATRIX ESTIMATION, ADVANCED VOLUME/STATISTICS REPORT
  
**********************************************************************************************************************************************************************************
**********************************************************************************************************************************************************************************
   
 User Class           1  Simulated Volume Report.  (Summary Statistics Follow)
   
Screenline #              Estimated Volume               Abs Error (Init)          Abs Error % Improve            Rel Error (Final%)                 GEH Stat (Init)
             Initial Volume               Observed Volume              Abs Error (Final)            Rel Error (Init%)           Rel Error % Improve               GEH Stat (Final)
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          36  13072.9902344  13072.9902344  13000.0000000     72.9902344     72.9902344      0.0000000      0.5614633      0.5614633      0.0000000      0.6392700      0.6392700
          37   5034.5488281   5034.5488281   5000.0000000     34.5488281     34.5488281      0.0000000      0.6909766      0.6909766      0.0000000      0.4877524      0.4877524
          38  13072.9902344  13072.9902344  13000.0000000     72.9902344     72.9902344      0.0000000      0.5614633      0.5614633      0.0000000      0.6392700      0.6392700
          39   5899.8300781   5899.8300781   6000.0000000    100.1699219    100.1699219      0.0000000      1.6694987      1.6694987      0.0000000      1.2986196      1.2986196
          40  13845.4101562  13845.4101562  14000.0000000    154.5898438    154.5898438      0.0000000      1.1042132      1.1042132      0.0000000      1.3101443      1.3101443
   
 Initial: Total Error =   4104.317     Average Error =   102.6079    
 Final  : Total Error =   4104.317     Average Error =   102.6079    
 -------- % Reduction =  0.0000000E+00
   
 Initial: Absolute RMSE% =   3.336953     Relative RMSE% =   2.641149    
 Final  : Absolute RMSE% =   3.336953     Relative RMSE% =   2.641149    
   
 Initial:  GEH < 5 =    92.50000     %,  GEH < 10 =   97.50000     %
 Final  :  GEH < 5 =    92.50000     %,  GEH < 10 =   97.50000     %
   
 Initial: GEH Total =   44.34544    
 Final  : GEH Total =   44.34544    
 -------- % Reduction =  0.0000000E+00
   
 Initial: Estimated Volumes within 5% of count =           37
 Final  : Estimated Volumes within 5% of count =           37
 -------- % Reduction =  0.0000000E+00
  
 Initial: Estimated Volumes within 10% of count =           39
 Final  : Estimated Volumes within 10% of count =           39
 -------- % Reduction =  0.0000000E+00
  
 Initial:  R^2 =   0.9948505    
 Final  :  R^2 =   0.9948505    
   
