 ANALYST DRIVE MATRIX ESTIMATION, ADVANCED VOLUME/STATISTICS REPORT
  
**********************************************************************************************************************************************************************************
**********************************************************************************************************************************************************************************
   
 User Class           1  Simulated Volume Report.  (Summary Statistics Follow)
   
Screenline #              Estimated Volume               Abs Error (Init)          Abs Error % Improve            Rel Error (Final%)                 GEH Stat (Init)
             Initial Volume               Observed Volume              Abs Error (Final)            Rel Error (Init%)           Rel Error % Improve               GEH Stat (Final)
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          39    219.6799927    218.9591980    240.0000000     20.3200073     21.0408020     -3.5472167      8.4666700      8.7670002     -3.5472054      1.3403279      1.3889617
          40    880.7498779    881.2736206    769.0000000    111.7498779    112.2736206     -0.4686741     14.5318432     14.5999508     -0.4686784      3.8909264      3.9085417
          41    219.6799927    218.9591980     11.0000000    208.6799927    207.9591980      0.3454067   1897.0909424   1890.5382080      0.3454096     19.4308071     19.3940163
          42      1.4200000      1.4456280     34.0000000     32.5800018     32.5543709      0.0786708     95.8235321     95.7481537      0.0786638      7.7417979      7.7329102
          44    426.0599976    426.7228088    734.0000000    307.9400024    307.2771912      0.2152404     41.9536781     41.8633804      0.2152319     12.7861824     12.7550173
          45      9.7600002      9.6931362     17.0000000      7.2399998      7.3068638     -0.9235362     42.5882339     42.9815521     -0.9235372      1.9792948      2.0000746
          47    204.4799957    204.4584961    181.0000000     23.4799957     23.4584961      0.0915658     12.9723730     12.9604950      0.0915639      1.6912667      1.6897651
          48    231.5599976    230.7823944    581.0000000    349.4400024    350.2175903     -0.2225240     60.1445808     60.2784157     -0.2225219     17.3364391     17.3833370
   
 Initial: Total Error =   2535.600     Average Error =   57.62726    
 Final  : Total Error =   2539.709     Average Error =   57.72066    
 -------- % Reduction = -0.1620672    
   
 Initial: Absolute RMSE% =   46.12899     Relative RMSE% =   303.1528    
 Final  : Absolute RMSE% =   46.12739     Relative RMSE% =   302.1837    
   
 Initial:  GEH < 5 =    63.63636     %,  GEH < 10 =   93.18182     %
 Final  :  GEH < 5 =    63.63636     %,  GEH < 10 =   93.18182     %
   
 Initial: GEH Total =   208.8018    
 Final  : GEH Total =   208.9535    
 -------- % Reduction = -7.2683245E-02
   
 Initial:  R^2 =   0.8517113    
 Final  :  R^2 =   0.8517216    
   
