          12           6  0.9170000       1.000000    
          12          10   431.9962       1.000000    
          12          13   13.59004       1.000000    
          12          14   451.7900       1.000000    
          12          16   1.676000       1.000000    
          12          17   2.821000       1.000000    
          12          19   2.055000       1.000000    
          12          20   7.238057       1.000000    
          12          22   12.16500       1.000000    
          12          23   13.53678       1.000000    
          12          24   12.47978       1.000000    
          12          25   9.194995       1.000000    
          12          26   10.07900       1.000000    
          12          27   4.300000       1.000000    
          12          28   13.95946       1.000000    
          12          32   6.570317       1.000000    
          12          33   5.687316       1.000000    
          12          38   5.332705       1.000000    
          12          41   2206.437       1.000000    
          12          44   1155.776       1.000000    
          13           3   21.80000       1.000000    
          13           4   2.100000       1.000000    
          13           5  9.0044238E-02   1.000000    
          13           6   7.246209       1.000000    
          13           7   145.3800       1.000000    
          13          10   120.0166       1.000000    
          13          12  0.1100000       1.000000    
          13          14   4305.570       1.000000    
          13          16   1.076000       1.000000    
          13          17   3.379000       1.000000    
          13          19   7.806210       1.000000    
          13          20   19.68696       1.000000    
          13          22   121.3912       1.000000    
          13          23   26.23365       1.000000    
          13          24   3.500000       1.000000    
          13          25   13.10000       1.000000    
          13          26   21.79360       1.000000    
          13          27   2.800000       1.000000    
          13          28   25.24445       1.000000    
          13          32   14.87898       1.000000    
          13          33   15.12298       1.000000    
          13          38   13.69400       1.000000    
          13          41   1598.656       1.000000    
          13          44   801.4968       1.000000    
          14           3   25.66148       1.000000    
          14           4   15.70000       1.000000    
          14           5  0.5101058       1.000000    
          14           6   3.100000       1.000000    
          14           7   534.0800       1.000000    
          14          10   496.4967       1.000000    
          14          12   338.2366       1.000000    
          14          13   4223.550       1.000000    
          14          16   10.47164       1.000000    
          14          20   29.58200       1.000000    
          14          22   5.794242       1.000000    
          14          23   36.73569       1.000000    
          14          24   7.400000       1.000000    
          14          25   25.29063       1.000000    
          14          26   25.52763       1.000000    
          14          27  0.8000000       1.000000    
          14          28   26.78348       1.000000    
          14          32   39.16301       1.000000    
          14          33   36.99801       1.000000    
          14          38   25.05303       1.000000    
          14          41   128.2466       1.000000    
          14          44   21.44100       1.000000    
          15           2   740.4900       1.000000    
          16           3   1.000000       1.000000    
          16           4  0.2000000       1.000000    
          16           6   168.1000       1.000000    
          16           7   57.24006       1.000000    
          16          10   17.15000       1.000000    
          16          12   3.166000       1.000000    
          16          13  0.2140000       1.000000    
          16          14   3.043000       1.000000    
          16          17   4801.060       1.000000    
          16          19   162.4900       1.000000    
          16          22   76.56000       1.000000    
          16          23   1.900000       1.000000    
          16          24   4.100000       1.000000    
          16          25   1.400000       1.000000    
          16          26   6.249474       1.000000    
          16          27  0.6000000       1.000000    
          16          28   3.300000       1.000000    
          16          32  0.3000575       1.000000    
          16          38  0.3330000       1.000000    
          16          41   337.0678       1.000000    
          16          44   51.59700       1.000000    
          17           3   12.39432       1.000000    
          17           4   6.812510       1.000000    
          17           5   1.090142       1.000000    
          17           6   1.010142       1.000000    
          17           7   5.160143       1.000000    
          17          10   2.352000       1.000000    
          17          12   2.103000       1.000000    
          17          13   1.417000       1.000000    
          17          16   5032.860       1.000000    
          17          19  8.0142722E-02   1.000000    
          17          20   203.2818       1.000000    
          17          22   1.100142       1.000000    
          17          23   143.7602       1.000000    
          17          24   1.300000       1.000000    
          17          25   17.02951       1.000000    
          17          26   22.47351       1.000000    
          17          27   7.000000       1.000000    
          17          28   16.55732       1.000000    
          17          32   194.6950       1.000000    
          17          33   135.6050       1.000000    
          17          38   43.26400       1.000000    
          17          41   3.731000       1.000000    
          17          44   2.045000       1.000000    
          18          21   1413.000       1.000000    
          19           6   17.79006       1.000000    
          19           7   52.06001       1.000000    
          19          10   19.64200       1.000000    
          19          12   5.848000       1.000000    
          19          13   11.51400       1.000000    
          19          22   4590.510       1.000000    
          19          41   5.390000       1.000000    
          19          44   2.054000       1.000000    
          20           3   6.598028       1.000000    
          20           4  0.3700000       1.000000    
          20           5   228.7701       1.000000    
          20           6  0.8010001       1.000000    
          20           7   82.81020       1.000000    
          20          10   9.849000       1.000000    
          20          12  0.2390000       1.000000    
          20          13  0.2700000       1.000000    
          20          14   9.297000       1.000000    
          20          17   239.7259       1.000000    
          20          19   4.974000       1.000000    
          20          21   3744.700       1.000000    
          20          23   16.14947       1.000000    
          20          24   20.26017       1.000000    
          20          25  2.5000000E-02   1.000000    
          20          26   252.6125       1.000000    
          20          27   4.309028       1.000000    
          20          28   10.39203       1.000000    
          20          32   22.16500       1.000000    
          20          33   22.85300       1.000000    
          20          38   35.27400       1.000000    
          20          41   130.7832       1.000000    
          20          44   42.74200       1.000000    
          20          45   1.000168       1.000000    
          21           5   468.8500       1.000000    
          21           7  7.0000000E-02   1.000000    
          21          10  0.1000000       1.000000    
          21          12  3.9999999E-02   1.000000    
          21          14  9.9999998E-03   1.000000    
          21          18   1438.820       1.000000    
          21          20   3891.490       1.000000    
          21          41  0.2800000       1.000000    
          21          44  0.2400000       1.000000    
          22           6   611.0700       1.000000    
          22           7   198.5700       1.000000    
          22          10   53.39600       1.000000    
          22          12   25.12600       1.000000    
          22          13   27.61600       1.000000    
          22          14   1.295000       1.000000    
          22          19   4482.190       1.000000    
          22          41   72.85900       1.000000    
          22          44   33.31300       1.000000    
          23           3   3.467477       1.000000    
          23           6  0.3670000       1.000000    
          23           7   35.47013       1.000000    
          23          10   5.429000       1.000000    
          23          12  0.5880000       1.000000    
          23          13  0.1300000       1.000000    
          23          14   2.848000       1.000000    
          23          16  1.4000000E-02   1.000000    
          23          17   22.43200       1.000000    
          23          19  0.3960000       1.000000    
          23          20   65.10404       1.000000    
          23          24   4079.890       1.000000    
          23          26   480.3044       1.000000    
          23          27   1.614476       1.000000    
          23          28   6.281476       1.000000    
          23          32   8.868000       1.000000    
          23          33   13.51700       1.000000    
          23          38   125.7781       1.000000    
          23          41   43.96100       1.000000    
          23          44   20.90600       1.000000    
          23          45   492.0600       1.000000    
          24           3   2.497456       1.000000    
          24           4  0.1500000       1.000000    
          24           7  3.0074948E-02   1.000000    
          24          10  4.0000002E-03   1.000000    
          24          12  2.0000001E-03   1.000000    
          24          13  1.0000000E-03   1.000000    
          24          14  1.0000000E-03   1.000000    
          24          16  2.3000000E-02   1.000000    
          24          17  5.0999999E-02   1.000000    
          24          20   31.77007       1.000000    
          24          23   4046.280       1.000000    
          24          25  0.2910000       1.000000    
          24          26   143.2644       1.000000    
          24          27   1.174456       1.000000    
          24          28   7.042456       1.000000    
          24          32   24.29500       1.000000    
          24          33   19.57100       1.000000    
          24          38   15.79300       1.000000    
          24          41  2.0000001E-02   1.000000    
          24          44  1.6000001E-02   1.000000    
          24          45   88.44000       1.000000    
          25           3   7.976310       1.000000    
          25           4   1.810111       1.000000    
          25           6  8.9000002E-02   1.000000    
          25           7   12.05011       1.000000    
          25          10   1.257000       1.000000    
          25          12  7.9000004E-02   1.000000    
          25          13  2.3000000E-02   1.000000    
          25          14   1.261000       1.000000    
          25          17   7.210000       1.000000    
          25          19  0.4350000       1.000000    
          25          20  0.5970000       1.000000    
          25          24  0.3640000       1.000000    
          25          26   2898.180       1.000000    
          25          27  0.7630000       1.000000    
          25          28   82.67635       1.000000    
          25          32   20.16500       1.000000    
          25          33   15.79500       1.000000    
          25          38   577.9447       1.000000    
          25          41   20.91200       1.000000    
          25          44   7.723001       1.000000    
          25          45   129.4600       1.000000    
          26           3   1.647000       1.000000    
          26           4   51.85012       1.000000    
          26           6  0.2350000       1.000000    
          26           7   14.70010       1.000000    
          26          10   1.903000       1.000000    
          26          12  0.5700000       1.000000    
          26          13  7.3000006E-02   1.000000    
          26          14   2.501000       1.000000    
          26          16  1.0000001E-02   1.000000    
          26          17   12.50300       1.000000    
          26          19  0.2320000       1.000000    
          26          20   216.8936       1.000000    
          26          23   452.5522       1.000000    
          26          24   16.99227       1.000000    
          26          25   2862.360       1.000000    
          26          28   2.927000       1.000000    
          26          32   6.946000       1.000000    
          26          33   6.166000       1.000000    
          26          38   10.68800       1.000000    
          26          41   11.30300       1.000000    
          26          44   6.310000       1.000000    
          26          45   265.7400       1.000000    
          27           3   178.6700       1.000000    
          27           4  2.0000001E-03   1.000000    
          27           6  1.0000000E-03   1.000000    
          27           7  1.0022682E-02   1.000000    
          27          10  2.0000001E-03   1.000000    
          27          14  6.0000001E-03   1.000000    
          27          17  3.0000000E-03   1.000000    
          27          19  1.8000001E-02   1.000000    
          27          20  3.3000004E-02   1.000000    
          27          24  5.0999999E-02   1.000000    
          27          25  9.1000006E-02   1.000000    
          27          26  3.0000000E-03   1.000000    
          27          28   1127.920       1.000000    
          27          32   264.9862       1.000000    
          27          33   329.5962       1.000000    
          27          38   142.7881       1.000000    
          27          41  1.0000001E-02   1.000000    
          27          44  7.0000002E-03   1.000000    
          27          45   1.360023       1.000000    
          28           3   17.77008       1.000000    
          28           4  0.4170000       1.000000    
          28           6  0.1840000       1.000000    
          28           7   13.50009       1.000000    
          28          10   1.718000       1.000000    
          28          12  0.3690000       1.000000    
          28          13  3.6000002E-02   1.000000    
          28          14  0.8270001       1.000000    
          28          16  4.8000000E-02   1.000000    
          28          17   4.953000       1.000000    
          28          19  0.4490000       1.000000    
          28          20   7.199000       1.000000    
          28          23   5.516000       1.000000    
          28          24   4.391000       1.000000    
          28          25   30.22139       1.000000    
          28          26   2.720000       1.000000    
          28          27   1085.540       1.000000    
          28          29   1347.210       1.000000    
          28          33  0.1000000       1.000000    
          28          38  0.2740000       1.000000    
          28          41   13.87700       1.000000    
          28          44   7.008000       1.000000    
          28          45   155.4100       1.000000    
          29          28   1330.700       1.000000    
          30          35   444.2000       1.000000    
          30          36   236.0100       1.000000    
          31           3  0.1160000       1.000000    
          31           4  0.5800000       1.000000    
          31           6   1.069000       1.000000    
          31           7   55.77039       1.000000    
          31          10   6.412000       1.000000    
          31          12   1.405000       1.000000    
          31          13  7.7000000E-02   1.000000    
          31          14   6.669000       1.000000    
          31          16  1.5000001E-02   1.000000    
          31          17   43.53400       1.000000    
          31          19   2.530000       1.000000    
          31          20   16.57900       1.000000    
          31          23   6.408000       1.000000    
          31          24   18.00600       1.000000    
          31          25   13.55600       1.000000    
          31          26   4.140000       1.000000    
          31          27   92.58311       1.000000    
          31          38  1.0000001E-02   1.000000    
          31          41   113.9290       1.000000    
          31          44   31.54000       1.000000    
          31          45   616.8100       1.000000    
          34           3   1.409000       1.000000    
          34           4  0.6680000       1.000000    
          34           6   1.655000       1.000000    
          34           7   75.89029       1.000000    
          34          10   11.27100       1.000000    
          34          12   2.528000       1.000000    
          34          13  0.3190000       1.000000    
          34          14   18.11900       1.000000    
          34          16  1.0000001E-02   1.000000    
          34          17   62.62100       1.000000    
          34          19   1.457000       1.000000    
          34          20   28.55200       1.000000    
          34          23   18.11100       1.000000    
          34          24   23.16300       1.000000    
          34          25   17.67500       1.000000    
          34          26   5.874000       1.000000    
          34          27   374.1631       1.000000    
          34          28  8.6000003E-02   1.000000    
          34          41   932.7672       1.000000    
          34          44   47.18300       1.000000    
          34          45   1156.180       1.000000    
          35          30   340.8200       1.000000    
          35          36   1656.330       1.000000    
          36          30   311.1900       1.000000    
          36          35   1489.180       1.000000    
          37           1   1299.850       1.000000    
          39           3   3.074000       1.000000    
          39           4   1.174000       1.000000    
          39           6   1.616000       1.000000    
          39           7   65.96031       1.000000    
          39          10   9.234000       1.000000    
          39          12   2.344000       1.000000    
          39          13  0.1510000       1.000000    
          39          14   7.220000       1.000000    
          39          16  8.9000002E-02   1.000000    
          39          17   39.44200       1.000000    
          39          19   1.453000       1.000000    
          39          20   37.33100       1.000000    
          39          23   50.89500       1.000000    
          39          24   20.14000       1.000000    
          39          25   491.4048       1.000000    
          39          26   12.07900       1.000000    
          39          27   130.6690       1.000000    
          39          28   1.416000       1.000000    
          39          41   92.77600       1.000000    
          39          44   42.89200       1.000000    
          39          45   911.7800       1.000000    
          40           3   16.65053       1.000000    
          40           4   9.105068       1.000000    
          40           5   4.550179       1.000000    
          40           6   4.268000       1.000000    
          40           7   53.12016       1.000000    
          40          10   2771.890       1.000000    
          40          12   1524.550       1.000000    
          40          13   1304.730       1.000000    
          40          14   268.4000       1.000000    
          40          16   464.9093       1.000000    
          40          17   4.092000       1.000000    
          40          19  0.4870000       1.000000    
          40          20   245.7649       1.000000    
          40          22   200.1389       1.000000    
          40          23   47.81285       1.000000    
          40          24   13.31085       1.000000    
          40          25   24.27107       1.000000    
          40          26   19.88307       1.000000    
          40          27   13.53953       1.000000    
          40          28   22.20153       1.000000    
          40          32   264.8781       1.000000    
          40          33   106.8582       1.000000    
          40          38   89.56983       1.000000    
          42          41   3986.870       1.000000    
          42          44   1929.510       1.000000    
          42          45   3393.800       1.000000    
          43           3   16.80852       1.000000    
          43           4   9.067056       1.000000    
          43           5   2.540156       1.000000    
          43           6   4.255000       1.000000    
          43           7  8.0156781E-02   1.000000    
          43          10   2043.550       1.000000    
          43          11   4636.200       1.000000    
          43          13   32.18016       1.000000    
          43          14   306.8200       1.000000    
          43          16   17.36900       1.000000    
          43          17   4.697000       1.000000    
          43          19   1.884000       1.000000    
          43          20   11.54712       1.000000    
          43          22   148.4388       1.000000    
          43          23   31.51984       1.000000    
          43          24   12.95584       1.000000    
          43          25   15.76906       1.000000    
          43          26   18.68406       1.000000    
          43          27   13.39152       1.000000    
          43          28   21.41652       1.000000    
          43          32   79.04736       1.000000    
          43          33   92.21810       1.000000    
          43          38   70.96375       1.000000    
