     1  55153.38000000
     2  23876.54000000
     3  10337.42000000
     4   4359.28000000
     5   2538.06000000
     6   8275.86000000
     7   2746.50000000
     8   4743.22000000
     9   4652.84000000
    10   2525.47000000
    11    686.75000000
    12   1949.64000000
    13    226.80000000
    14   9374.82000000
    15    104.53000000
    16   3574.06000000
    17               0
    18               0
    19               0
    20  22678.31000000
